,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
167,2019-05-10 13:55:00,58,65.2,68,61.4,60,57.5,186,61.3,3,0
168,2019-05-10 14:00:00,56,65.2,66,61.4,59,57.5,181,61.3,3,0
169,2019-05-10 14:05:00,54,65.6,63,61.7,57,57.8,174,61.6,3,0
170,2019-05-10 14:10:00,67,65.4,75,61.5,66,57.6,208,61.5,3,0
171,2019-05-10 14:15:00,61,65.7,70,61.9,62,58.0,193,61.8,3,0
172,2019-05-10 14:20:00,62,64.3,70,60.4,63,56.6,195,60.4,3,0
173,2019-05-10 14:25:00,61,62.8,70,58.9,62,55.2,193,59.0,3,0
174,2019-05-10 14:30:00,56,63.5,65,59.7,58,55.9,179,59.7,3,0
175,2019-05-10 14:35:00,56,64.3,65,60.4,58,56.6,179,60.4,3,0
176,2019-05-10 14:40:00,54,64.5,63,60.6,57,56.8,174,60.6,3,0
177,2019-05-10 14:45:00,53,67.0,63,63.2,57,59.2,173,63.0,3,0
178,2019-05-10 14:50:00,58,65.2,68,61.4,61,57.5,187,61.3,3,0
179,2019-05-10 14:55:00,58,66.5,67,62.6,60,58.7,185,62.5,3,0
180,2019-05-10 15:00:00,52,64.8,62,60.8,55,57.0,169,60.8,3,0
181,2019-05-10 15:05:00,56,64.9,66,61.0,59,57.1,181,61.0,3,0
182,2019-05-10 15:10:00,51,65.0,62,61.1,55,57.3,168,61.0,3,0
183,2019-05-10 15:15:00,54,65.9,64,62.0,57,58.1,175,61.9,3,0
184,2019-05-10 15:20:00,50,65.2,60,61.3,54,57.4,164,61.2,3,0
185,2019-05-10 15:25:00,60,64.7,69,60.8,62,57.0,191,60.8,3,0
186,2019-05-10 15:30:00,56,65.6,66,61.7,59,57.8,181,61.7,3,0
187,2019-05-10 15:35:00,49,65.7,60,61.8,54,57.9,163,61.7,3,0
188,2019-05-10 15:40:00,56,65.9,66,62.1,59,58.1,181,62.0,3,0
189,2019-05-10 15:45:00,53,65.4,63,61.6,56,57.7,172,61.5,3,0
190,2019-05-10 15:50:00,46,67.0,56,63.2,51,59.2,153,63.0,3,0
191,2019-05-10 15:55:00,45,67.0,55,63.1,50,59.1,150,63.0,3,0
192,2019-05-10 16:00:00,43,66.6,54,62.8,49,58.8,146,62.6,3,0
193,2019-05-10 16:05:00,58,65.2,68,61.3,61,57.5,187,61.3,3,0
194,2019-05-10 16:10:00,54,66.9,63,63.0,57,59.0,174,62.9,3,0
195,2019-05-10 16:15:00,58,65.0,68,61.2,61,57.3,187,61.1,3,0
196,2019-05-10 16:20:00,45,66.5,56,62.6,51,58.7,152,62.4,3,0
197,2019-05-10 16:25:00,53,67.4,64,63.6,57,59.5,174,63.4,3,0
198,2019-05-10 16:30:00,53,66.9,62,63.0,56,59.1,171,62.9,3,0
199,2019-05-10 16:35:00,58,67.6,68,63.8,61,59.7,187,63.7,3,0
200,2019-05-10 16:40:00,53,67.5,62,63.6,56,59.6,171,63.5,3,0
201,2019-05-10 16:45:00,52,65.8,62,61.9,55,58.0,169,61.8,3,0
202,2019-05-10 16:50:00,57,64.6,68,60.8,60,56.9,185,60.7,3,0
203,2019-05-10 16:55:00,46,65.8,56,61.9,51,58.0,153,61.8,3,0
204,2019-05-10 17:00:00,55,65.5,64,61.6,58,57.7,177,61.5,3,0
205,2019-05-10 17:05:00,57,67.3,67,63.3,60,59.3,184,63.2,3,0
206,2019-05-10 17:10:00,51,68.8,62,64.8,55,60.7,168,64.7,3,0
207,2019-05-10 17:15:00,57,67.9,67,63.9,60,59.9,184,63.8,3,0
208,2019-05-10 17:20:00,52,67.7,62,63.8,55,59.7,169,63.6,3,0
209,2019-05-10 17:25:00,55,66.9,64,63.0,58,59.0,177,62.9,3,0
210,2019-05-10 17:30:00,51,66.9,61,63.0,55,59.0,167,62.8,3,0
211,2019-05-10 17:35:00,52,65.9,63,62.0,56,58.1,171,61.9,3,0
212,2019-05-10 17:40:00,57,66.9,66,63.0,59,59.0,182,62.9,3,0
213,2019-05-10 17:45:00,45,68.3,56,64.4,50,60.3,151,64.2,3,0
214,2019-05-10 17:50:00,46,65.8,56,61.9,51,58.0,153,61.8,3,0
215,2019-05-10 17:55:00,49,66.7,59,62.8,53,58.8,161,62.7,3,0
216,2019-05-10 18:00:00,50,66.9,60,63.0,54,59.0,164,62.8,3,0
217,2019-05-10 18:05:00,50,67.8,60,63.9,54,59.8,164,63.7,3,0
218,2019-05-10 18:10:00,47,68.7,58,64.8,52,60.7,157,64.6,3,0
219,2019-05-10 18:15:00,45,69.2,56,65.2,51,61.1,152,65.0,3,0
220,2019-05-10 18:20:00,57,67.7,67,63.8,60,59.8,184,63.7,3,0
221,2019-05-10 18:25:00,50,67.9,60,63.9,54,59.9,164,63.8,3,0
222,2019-05-10 18:30:00,49,68.8,59,64.8,53,60.7,161,64.7,3,0
223,2019-05-10 18:35:00,47,68.9,58,65.0,52,60.8,157,64.8,3,0
224,2019-05-10 18:40:00,52,69.1,63,65.2,56,61.0,171,65.0,3,0
225,2019-05-10 18:45:00,45,68.5,56,64.5,50,60.4,151,64.3,3,0
226,2019-05-10 18:50:00,46,69.0,56,65.1,50,60.9,152,64.9,3,0
227,2019-05-10 18:55:00,37,68.8,49,64.9,45,60.8,131,64.6,3,0
228,2019-05-10 19:00:00,44,68.7,55,64.7,50,60.6,149,64.5,3,0
229,2019-05-10 19:05:00,41,68.9,52,65.0,47,60.9,140,64.8,3,0
230,2019-05-10 19:10:00,48,66.8,58,62.8,52,58.9,158,62.7,3,0
231,2019-05-10 19:15:00,44,68.0,54,64.1,49,60.0,147,63.9,3,0
232,2019-05-10 19:20:00,48,68.1,58,64.2,52,60.1,158,64.1,3,0
233,2019-05-10 19:25:00,39,68.9,50,65.0,46,60.8,135,64.7,3,0
234,2019-05-10 19:30:00,41,68.9,53,65.0,48,60.8,142,64.7,3,0
235,2019-05-10 19:35:00,42,68.6,53,64.6,48,60.5,143,64.4,3,0
236,2019-05-10 19:40:00,40,68.0,51,64.0,47,60.0,138,63.8,3,0
237,2019-05-10 19:45:00,36,68.3,48,64.4,44,60.3,128,64.1,3,0
238,2019-05-10 19:50:00,34,68.2,45,64.3,42,60.2,121,63.9,3,0
239,2019-05-10 19:55:00,35,67.7,46,63.8,43,59.7,124,63.5,3,0
240,2019-05-10 20:00:00,35,68.2,46,64.3,42,60.2,123,64.0,3,0
241,2019-05-10 20:05:00,41,68.8,52,64.8,47,60.7,140,64.6,3,0
242,2019-05-10 20:10:00,28,68.9,40,64.9,38,60.8,106,64.5,3,0
243,2019-05-10 20:15:00,38,69.2,49,65.2,45,61.1,132,64.9,3,0
244,2019-05-10 20:20:00,33,69.0,45,65.1,42,60.9,120,64.7,3,0
245,2019-05-10 20:25:00,31,68.6,42,64.7,39,60.6,112,64.4,3,0
246,2019-05-10 20:30:00,31,68.8,43,64.9,40,60.7,114,64.5,3,0
247,2019-05-10 20:35:00,34,68.3,45,64.4,42,60.3,121,64.1,3,0
248,2019-05-10 20:40:00,30,68.4,41,64.5,39,60.4,110,64.1,3,0
249,2019-05-10 20:45:00,31,68.4,43,64.4,40,60.3,114,64.1,3,0
250,2019-05-10 20:50:00,35,68.0,46,64.0,43,60.0,124,63.7,3,0
251,2019-05-10 20:55:00,33,67.1,44,63.2,41,59.2,118,62.9,3,0
252,2019-05-10 21:00:00,30,67.1,42,63.3,39,59.2,111,62.9,3,0
253,2019-05-10 21:05:00,33,65.8,44,61.9,41,58.0,118,61.6,3,0
254,2019-05-10 21:10:00,33,65.7,44,61.9,41,58.0,118,61.6,3,0
255,2019-05-10 21:15:00,32,67.1,44,63.2,41,59.2,117,62.9,3,0
256,2019-05-10 21:20:00,30,66.8,42,62.9,39,59.0,111,62.6,3,0
257,2019-05-10 21:25:00,31,67.0,43,63.1,40,59.1,114,62.8,3,0
258,2019-05-10 21:30:00,34,68.5,46,64.6,42,60.5,122,64.3,3,0
259,2019-05-10 21:35:00,31,67.2,43,63.3,40,59.3,114,63.0,3,0
260,2019-05-10 21:40:00,33,67.9,44,64.0,41,59.9,118,63.7,3,0
261,2019-05-10 21:45:00,24,67.5,36,63.6,34,59.5,94,63.1,3,0
262,2019-05-10 21:50:00,30,67.6,42,63.7,39,59.7,111,63.3,3,0
263,2019-05-10 21:55:00,27,67.5,39,63.6,36,59.6,102,63.2,3,0
264,2019-05-10 22:00:00,30,67.7,41,63.8,38,59.8,109,63.5,3,0
265,2019-05-10 22:05:00,26,67.6,38,63.7,36,59.7,100,63.3,3,0
266,2019-05-10 22:10:00,26,68.3,38,64.4,36,60.3,100,63.9,3,0
267,2019-05-10 22:15:00,23,68.6,35,64.6,34,60.5,92,64.1,3,0
268,2019-05-10 22:20:00,21,67.4,33,63.5,32,59.4,86,62.9,3,0
269,2019-05-10 22:25:00,25,68.2,37,64.3,35,60.2,97,63.9,3,0
270,2019-05-10 22:30:00,29,69.0,41,65.1,39,61.0,109,64.7,3,0
271,2019-05-10 22:35:00,21,69.0,34,65.1,33,61.0,88,64.5,3,0
272,2019-05-10 22:40:00,31,68.4,43,64.5,40,60.4,114,64.1,3,0
273,2019-05-10 22:45:00,23,68.2,35,64.2,34,60.2,92,63.7,3,0
274,2019-05-10 22:50:00,25,67.9,37,64.0,35,59.9,97,63.5,3,0
275,2019-05-10 22:55:00,22,68.1,34,64.2,33,60.1,89,63.6,3,0
276,2019-05-10 23:00:00,21,68.0,33,64.1,32,60.0,86,63.5,3,0
277,2019-05-10 23:05:00,21,68.3,33,64.4,32,60.3,86,63.9,3,0
278,2019-05-10 23:10:00,19,68.5,32,64.5,31,60.4,82,63.9,3,0
279,2019-05-10 23:15:00,19,68.4,32,64.5,31,60.4,82,63.9,3,0
280,2019-05-10 23:20:00,20,68.2,33,64.3,32,60.2,85,63.7,3,0
281,2019-05-10 23:25:00,21,68.0,34,64.1,32,60.0,87,63.5,3,0
282,2019-05-10 23:30:00,21,68.1,33,64.1,32,60.1,86,63.6,3,0
283,2019-05-10 23:35:00,19,68.3,32,64.4,31,60.3,82,63.7,3,0
284,2019-05-10 23:40:00,19,68.3,32,64.4,31,60.3,82,63.8,3,0
285,2019-05-10 23:45:00,22,68.6,34,64.7,32,60.6,88,64.2,3,0
286,2019-05-10 23:50:00,16,68.5,29,64.6,28,60.5,73,63.9,3,0
287,2019-05-10 23:55:00,20,68.7,32,64.8,31,60.7,83,64.2,3,0
288,2019-05-11 00:00:00,20,68.4,33,64.5,32,60.4,85,63.8,3,0
289,2019-05-11 00:05:00,16,68.4,28,64.5,28,60.4,72,63.8,3,0
290,2019-05-11 00:10:00,17,68.0,30,64.1,29,60.1,76,63.4,3,0
291,2019-05-11 00:15:00,15,68.0,28,64.1,28,60.0,71,63.3,3,0
292,2019-05-11 00:20:00,16,68.0,29,64.1,28,60.0,73,63.4,3,0
293,2019-05-11 00:25:00,18,68.1,31,64.2,30,60.1,79,63.5,3,0
294,2019-05-11 00:30:00,13,68.2,26,64.3,26,60.2,65,63.5,3,0
295,2019-05-11 00:35:00,14,68.4,27,64.5,27,60.4,68,63.7,3,0
296,2019-05-11 00:40:00,14,68.5,27,64.5,27,60.4,68,63.7,3,0
297,2019-05-11 00:45:00,14,68.2,27,64.3,27,60.2,68,63.4,3,0
298,2019-05-11 00:50:00,12,68.1,25,64.2,26,60.1,63,63.3,3,0
299,2019-05-11 00:55:00,13,68.3,27,64.4,27,60.3,67,63.5,3,0
300,2019-05-11 01:00:00,14,67.5,27,63.6,27,59.6,68,62.8,3,0
301,2019-05-11 01:05:00,13,68.0,26,64.1,26,60.0,65,63.3,3,0
302,2019-05-11 01:10:00,12,67.4,26,63.5,26,59.5,64,62.6,3,0
303,2019-05-11 01:15:00,9,67.6,23,63.7,23,59.6,55,62.6,3,0
304,2019-05-11 01:20:00,13,68.0,26,64.1,26,60.0,65,63.2,3,0
305,2019-05-11 01:25:00,10,68.2,24,64.3,24,60.2,58,63.3,3,0
306,2019-05-11 01:30:00,12,68.1,25,64.2,25,60.1,62,63.3,3,0
307,2019-05-11 01:35:00,17,66.5,30,62.7,29,58.7,76,62.0,3,0
308,2019-05-11 01:40:00,13,67.5,26,63.6,26,59.5,65,62.7,3,0
309,2019-05-11 01:45:00,10,67.7,23,63.8,24,59.7,57,62.7,3,0
310,2019-05-11 01:50:00,10,67.9,24,64.0,24,59.9,58,63.0,3,0
311,2019-05-11 01:55:00,10,68.0,24,64.1,24,60.0,58,63.1,3,0
312,2019-05-11 02:00:00,9,68.0,22,64.1,23,60.0,54,63.0,3,0
313,2019-05-11 02:05:00,10,67.7,24,63.8,24,59.7,58,62.8,3,0
314,2019-05-11 02:10:00,9,67.9,22,64.0,23,60.0,54,62.9,3,0
315,2019-05-11 02:15:00,13,67.0,26,63.1,26,59.1,65,62.3,3,0
316,2019-05-11 02:20:00,8,67.7,22,63.8,23,59.8,53,62.7,3,0
317,2019-05-11 02:25:00,9,68.2,22,64.3,23,60.2,54,63.2,3,0
